location_id,customer_city,customer_state,customer_region
Loc816,Charlotte,North Carolina,South
Loc817,Charlotte,North Carolina,South
Loc818,San Francisco,California,West
Loc819,Philadelphia,Pennsylvania,East
Loc820,Charlotte,North Carolina,South
Loc821,Charlotte,North Carolina,South
Loc822,Los Angeles,California,West
Loc823,Springfield,Missouri,Central
Loc824,Springfield,Missouri,Central
Loc825,Denver,Colorado,West
Loc826,Denver,Colorado,West
Loc827,New York City,New York,East
Loc828,Glendale,Arizona,West
Loc829,New York City,New York,East
Loc830,New York City,New York,East
Loc831,Bangor,Maine,East
Loc832,Pleasant Grove,Utah,West
Loc833,Deltona,Florida,South
Loc834,Pleasant Grove,Utah,West
Loc835,Pleasant Grove,Utah,West
Loc836,Bangor,Maine,East
Loc837,Philadelphia,Pennsylvania,East
Loc838,Bangor,Maine,East
Loc839,Pleasant Grove,Utah,West
Loc840,Houston,Texas,Central
Loc841,Los Angeles,California,West
Loc842,Texas City,Texas,Central
Loc843,Meriden,Connecticut,East
Loc844,Raleigh,North Carolina,South
Loc845,New York City,New York,East
Loc846,San Francisco,California,West
Loc847,Los Angeles,California,West
Loc848,Los Angeles,California,West
Loc849,New York City,New York,East
Loc850,San Francisco,California,West
Loc851,New York City,New York,East
Loc852,Columbia,South Carolina,South
Loc853,New York City,New York,East
Loc854,Jacksonville,Florida,South
Loc855,Glendale,Arizona,West
Loc856,San Diego,California,West
Loc857,Trenton,Michigan,Central
Loc858,Trenton,Michigan,Central
Loc859,San Diego,California,West
Loc860,Trenton,Michigan,Central
Loc861,Seattle,Washington,West
Loc862,Glendale,Arizona,West
Loc863,Trenton,Michigan,Central
Loc864,San Diego,California,West
Loc865,Trenton,Michigan,Central
Loc866,Chicago,Illinois,Central
Loc867,Phoenix,Arizona,West
Loc868,Seattle,Washington,West
Loc869,Phoenix,Arizona,West
Loc870,San Diego,California,West
Loc871,San Francisco,California,West
Loc872,Los Angeles,California,West
Loc873,San Antonio,Texas,Central
Loc874,Freeport,New York,East
Loc875,Saint Petersburg,Florida,South
Loc876,Lowell,Massachusetts,East
Loc877,Seattle,Washington,West
Loc878,Seattle,Washington,West
Loc879,New York City,New York,East
Loc880,San Francisco,California,West
Loc881,Arlington,Virginia,South
Loc882,Paterson,New Jersey,East
Loc883,Woodstock,Georgia,South
Loc884,Paterson,New Jersey,East
Loc885,Dallas,Texas,Central
Loc886,New York City,New York,East
Loc887,Philadelphia,Pennsylvania,East
Loc888,Woodstock,Georgia,South
Loc889,Fairfield,Connecticut,East
Loc890,San Francisco,California,West
Loc891,San Francisco,California,West
Loc892,San Francisco,California,West
Loc893,Philadelphia,Pennsylvania,East
Loc894,Fairfield,Connecticut,East
Loc895,San Francisco,California,West
Loc896,Kenosha,Wisconsin,Central
Loc897,San Antonio,Texas,Central
Loc898,San Francisco,California,West
Loc899,Hollywood,Florida,South
Loc900,Philadelphia,Pennsylvania,East
Loc901,Little Rock,Arkansas,South
Loc902,Little Rock,Arkansas,South
Loc903,Little Rock,Arkansas,South
Loc904,Houston,Texas,Central
Loc905,Plantation,Florida,South
Loc906,Jonesboro,Arkansas,South
Loc907,North Miami,Florida,South
Loc908,New York City,New York,East
Loc909,Mobile,Alabama,South
Loc910,Providence,Rhode Island,East
Loc911,Columbus,Georgia,South
Loc912,Chicago,Illinois,Central
Loc913,Hampton,Virginia,South
Loc914,Chicago,Illinois,Central
Loc915,Hampton,Virginia,South
Loc916,Hampton,Virginia,South
Loc917,Philadelphia,Pennsylvania,East
Loc918,Chicago,Illinois,Central
Loc919,North Miami,Florida,South
Loc920,Seattle,Washington,West
Loc921,Los Angeles,California,West
Loc922,Denver,Colorado,West
Loc923,Seattle,Washington,West
Loc924,Denver,Colorado,West
Loc925,Farmington,New Mexico,West
Loc926,Detroit,Michigan,Central
Loc927,New York City,New York,East
Loc928,Montgomery,Alabama,South
Loc929,Rochester,Minnesota,Central
Loc930,Los Angeles,California,West
Loc931,Los Angeles,California,West
Loc932,Billings,Montana,West
Loc933,Philadelphia,Pennsylvania,East
Loc934,Los Angeles,California,West
Loc935,Philadelphia,Pennsylvania,East
Loc936,Columbus,Ohio,East
Loc937,Peoria,Arizona,West
Loc938,Houston,Texas,Central
Loc939,Columbus,Ohio,East
Loc940,Columbus,Ohio,East
Loc941,Lake Forest,California,West
Loc942,Philadelphia,Pennsylvania,East
Loc943,Phoenix,Arizona,West
Loc944,Los Angeles,California,West
Loc945,Troy,Ohio,East
Loc946,Los Angeles,California,West
Loc947,Roseville,California,West
Loc948,New York City,New York,East
Loc949,Newark,Delaware,East
Loc950,Jacksonville,North Carolina,South
Loc951,San Francisco,California,West
Loc952,Oakland,California,West
Loc953,Newark,Delaware,East
Loc954,Springfield,Virginia,South
Loc955,Springfield,Virginia,South
Loc956,Camarillo,California,West
Loc957,San Francisco,California,West
Loc958,Springfield,Virginia,South
Loc959,Springfield,Virginia,South
Loc960,San Francisco,California,West
Loc961,San Diego,California,West
Loc962,Miami,Florida,South
Loc963,Miami,Florida,South
Loc964,San Francisco,California,West
Loc965,San Francisco,California,West
Loc966,Bristol,Connecticut,East
Loc967,Bristol,Connecticut,East
Loc968,Santa Fe,New Mexico,West
Loc969,Escondido,California,West
Loc970,Houston,Texas,Central
Loc971,Houston,Texas,Central
Loc972,Houston,Texas,Central
Loc973,New York City,New York,East
Loc974,Watertown,New York,East
Loc975,Watertown,New York,East
Loc976,New York City,New York,East
Loc977,New York City,New York,East
Loc978,Houston,Texas,Central
Loc979,Tulsa,Oklahoma,Central
Loc980,Olathe,Kansas,Central
Loc981,Chicago,Illinois,Central
Loc982,Houston,Texas,Central
Loc983,Houston,Texas,Central
Loc984,New York City,New York,East
Loc985,Saint Petersburg,Florida,South
Loc986,Bowling Green,Ohio,East
Loc987,San Francisco,California,West
Loc988,Columbus,Ohio,East
Loc989,Chicago,Illinois,Central
Loc990,Philadelphia,Pennsylvania,East
Loc991,Springfield,Ohio,East
Loc992,Tulsa,Oklahoma,Central
Loc993,Springfield,Ohio,East
Loc994,Houston,Texas,Central
Loc995,Houston,Texas,Central
Loc996,Philadelphia,Pennsylvania,East
Loc997,Watertown,New York,East
Loc998,Tulsa,Oklahoma,Central
Loc999,Philadelphia,Pennsylvania,East
Loc1000,Santa Clara,California,West
Loc1001,Salem,Virginia,South
Loc1002,Oswego,Illinois,Central
Loc1003,Thornton,Colorado,West
Loc1004,Tulsa,Oklahoma,Central
Loc1005,Philadelphia,Pennsylvania,East
Loc1006,New York City,New York,East
Loc1007,Chicago,Illinois,Central
Loc1008,Houston,Texas,Central
Loc1009,Philadelphia,Pennsylvania,East
Loc1010,San Diego,California,West
Loc1011,Houston,Texas,Central
Loc1012,New York City,New York,East
Loc1013,Philadelphia,Pennsylvania,East
Loc1014,Houston,Texas,Central
Loc1015,San Antonio,Texas,Central
Loc1016,Macon,Georgia,South
Loc1017,New York City,New York,East
Loc1018,Long Beach,New York,East
Loc1019,Highland Park,Illinois,Central
Loc1020,San Francisco,California,West
Loc1021,Columbus,Ohio,East
Loc1022,San Antonio,Texas,Central
Loc1023,Arlington,Texas,Central
Loc1024,New York City,New York,East
Loc1025,San Antonio,Texas,Central
Loc1026,San Francisco,California,West
Loc1027,Tyler,Texas,Central
Loc1028,Chesapeake,Virginia,South
Loc1029,San Francisco,California,West
Loc1030,New York City,New York,East
Loc1031,Houston,Texas,Central
Loc1032,Pasco,Washington,West
Loc1033,San Antonio,Texas,Central
Loc1034,Aurora,Colorado,West
Loc1035,Macon,Georgia,South
Loc1036,San Francisco,California,West
Loc1037,Macon,Georgia,South
Loc1038,Olathe,Kansas,Central
Loc1039,San Antonio,Texas,Central
Loc1040,San Antonio,Texas,Central
Loc1041,Lowell,Massachusetts,East
Loc1042,Philadelphia,Pennsylvania,East
Loc1043,Lancaster,Ohio,East
Loc1044,Lancaster,Ohio,East
Loc1045,Detroit,Michigan,Central
Loc1046,Philadelphia,Pennsylvania,East
Loc1047,Lowell,Massachusetts,East
Loc1048,Chicago,Illinois,Central
Loc1049,Lowell,Massachusetts,East
Loc1050,Lowell,Massachusetts,East
Loc1051,Philadelphia,Pennsylvania,East
Loc1052,Greenville,North Carolina,South
Loc1053,Philadelphia,Pennsylvania,East
Loc1054,Gresham,Oregon,West
Loc1055,Clifton,New Jersey,East
Loc1056,Clifton,New Jersey,East
Loc1057,Fort Worth,Texas,Central
Loc1058,Gresham,Oregon,West
Loc1059,Oxnard,California,West
Loc1060,New York City,New York,East
Loc1061,Olathe,Kansas,Central
Loc1062,Cary,North Carolina,South
Loc1063,Gresham,Oregon,West
Loc1064,Houston,Texas,Central
Loc1065,Olathe,Kansas,Central
Loc1066,Cary,North Carolina,South
Loc1067,Olathe,Kansas,Central
Loc1068,Olathe,Kansas,Central
Loc1069,Cary,North Carolina,South
Loc1070,Inglewood,California,West
Loc1071,Odessa,Texas,Central
Loc1072,San Antonio,Texas,Central
Loc1073,Seattle,Washington,West
Loc1074,New York City,New York,East
Loc1075,Charlotte,North Carolina,South
Loc1076,San Francisco,California,West
Loc1077,Seattle,Washington,West
Loc1078,Lawrence,Massachusetts,East
Loc1079,Philadelphia,Pennsylvania,East
Loc1080,Tempe,Arizona,West
Loc1081,Seattle,Washington,West
Loc1082,Seattle,Washington,West
Loc1083,Seattle,Washington,West
Loc1084,Seattle,Washington,West
Loc1085,Philadelphia,Pennsylvania,East
Loc1086,Corpus Christi,Texas,Central
Loc1087,Macon,Georgia,South
Loc1088,Tampa,Florida,South
Loc1089,New York City,New York,East
Loc1090,Chicago,Illinois,Central
Loc1091,Seattle,Washington,West
Loc1092,Tampa,Florida,South
Loc1093,Corpus Christi,Texas,Central
Loc1094,Macon,Georgia,South
Loc1095,New York City,New York,East
Loc1096,Rochester,New York,East
Loc1097,Corpus Christi,Texas,Central
Loc1098,Chicago,Illinois,Central
Loc1099,New York City,New York,East
Loc1100,Chicago,Illinois,Central
Loc1101,Philadelphia,Pennsylvania,East
Loc1102,Hampton,Virginia,South
Loc1103,New York City,New York,East
Loc1104,Memphis,Tennessee,South
Loc1105,Greensboro,North Carolina,South
Loc1106,New York City,New York,East
Loc1107,New York City,New York,East
Loc1108,New York City,New York,East
Loc1109,Seattle,Washington,West
Loc1110,Springfield,Oregon,West
Loc1111,Tucson,Arizona,West
Loc1112,Seattle,Washington,West
Loc1113,Philadelphia,Pennsylvania,East
Loc1114,Atlanta,Georgia,South
Loc1115,San Antonio,Texas,Central
Loc1116,Raleigh,North Carolina,South
Loc1117,New York City,New York,East
Loc1118,Seattle,Washington,West
Loc1119,Seattle,Washington,West
Loc1120,Raleigh,North Carolina,South
Loc1121,Springfield,Oregon,West
Loc1122,Springfield,Oregon,West
Loc1123,Los Angeles,California,West
Loc1124,Los Angeles,California,West
Loc1125,San Francisco,California,West
Loc1126,Long Beach,California,West
Loc1127,Bloomington,Illinois,Central
Loc1128,Concord,New Hampshire,East
Loc1129,Fayetteville,North Carolina,South
Loc1130,Chicago,Illinois,Central
Loc1131,Houston,Texas,Central
Loc1132,Clinton,Maryland,East
Loc1133,Odessa,Texas,Central
Loc1134,Chicago,Illinois,Central
Loc1135,New York City,New York,East
Loc1136,Columbia,Maryland,East
Loc1137,Bloomington,Illinois,Central
Loc1138,Los Angeles,California,West
Loc1139,New York City,New York,East
Loc1140,Jacksonville,Florida,South
Loc1141,Los Angeles,California,West
Loc1142,San Francisco,California,West
Loc1143,New York City,New York,East
Loc1144,San Francisco,California,West
Loc1145,San Diego,California,West
Loc1146,Columbia,Maryland,East
Loc1147,Chicago,Illinois,Central
Loc1148,New York City,New York,East
Loc1149,New York City,New York,East
Loc1150,Garland,Texas,Central
Loc1151,Omaha,Nebraska,Central
Loc1152,Omaha,Nebraska,Central
Loc1153,San Francisco,California,West
Loc1154,New York City,New York,East
Loc1155,Philadelphia,Pennsylvania,East
Loc1156,San Francisco,California,West
Loc1157,San Francisco,California,West
Loc1158,Philadelphia,Pennsylvania,East
Loc1159,Omaha,Nebraska,Central
Loc1160,San Francisco,California,West
Loc1161,San Francisco,California,West
Loc1162,Philadelphia,Pennsylvania,East
Loc1163,Des Moines,Washington,West
Loc1164,San Francisco,California,West
Loc1165,Des Moines,Washington,West
Loc1166,New York City,New York,East
Loc1167,New York City,New York,East
Loc1168,New York City,New York,East
Loc1169,New York City,New York,East
Loc1170,Boca Raton,Florida,South
Loc1171,San Jose,California,West
Loc1172,San Jose,California,West
Loc1173,Chicago,Illinois,Central
Loc1174,San Diego,California,West
Loc1175,Dover,Delaware,East
Loc1176,Minneapolis,Minnesota,Central
Loc1177,Minneapolis,Minnesota,Central
Loc1178,New York City,New York,East
Loc1179,Houston,Texas,Central
Loc1180,Newark,Delaware,East
Loc1181,Dover,Delaware,East
Loc1182,Lakewood,Ohio,East
Loc1183,Minneapolis,Minnesota,Central
Loc1184,Minneapolis,Minnesota,Central
Loc1185,San Diego,California,West
Loc1186,San Francisco,California,West
Loc1187,Houston,Texas,Central
Loc1188,Aurora,Colorado,West
Loc1189,Houston,Texas,Central
Loc1190,Houston,Texas,Central
Loc1191,Houston,Texas,Central
Loc1192,Chicago,Illinois,Central
Loc1193,Los Angeles,California,West
Loc1194,Philadelphia,Pennsylvania,East
Loc1195,Philadelphia,Pennsylvania,East
Loc1196,Lancaster,Ohio,East
Loc1197,Philadelphia,Pennsylvania,East
Loc1198,Philadelphia,Pennsylvania,East
Loc1199,Mesquite,Texas,Central
Loc1200,Lancaster,Ohio,East
Loc1201,San Diego,California,West
Loc1202,Seattle,Washington,West
Loc1203,New York City,New York,East
Loc1204,Milwaukee,Wisconsin,Central
Loc1205,San Diego,California,West
Loc1206,Hackensack,New Jersey,East
Loc1207,San Diego,California,West
Loc1208,Hollywood,Florida,South
Loc1209,Fayetteville,North Carolina,South
Loc1210,Fayetteville,North Carolina,South
Loc1211,Lawrence,Massachusetts,East
Loc1212,Loveland,Colorado,West
Loc1213,Seattle,Washington,West
Loc1214,Los Angeles,California,West
Loc1215,Seattle,Washington,West
Loc1216,Aurora,Illinois,Central
Loc1217,Philadelphia,Pennsylvania,East
Loc1218,Philadelphia,Pennsylvania,East
Loc1219,Seattle,Washington,West
Loc1220,Los Angeles,California,West
Loc1221,New York City,New York,East
Loc1222,Philadelphia,Pennsylvania,East
Loc1223,Philadelphia,Pennsylvania,East
Loc1224,New York City,New York,East
Loc1225,Los Angeles,California,West
Loc1226,Seattle,Washington,West
Loc1227,New York City,New York,East
Loc1228,Los Angeles,California,West
Loc1229,Philadelphia,Pennsylvania,East
Loc1230,Los Angeles,California,West
Loc1231,New York City,New York,East
Loc1232,Clarksville,Tennessee,South
Loc1233,Fairfield,Ohio,East
Loc1234,Seattle,Washington,West
Loc1235,New York City,New York,East
Loc1236,Boynton Beach,Florida,South
Loc1237,Reno,Nevada,West
Loc1238,Tempe,Arizona,West
Loc1239,Tempe,Arizona,West
Loc1240,Tempe,Arizona,West
Loc1241,Tempe,Arizona,West
Loc1242,Tempe,Arizona,West
Loc1243,Tempe,Arizona,West
Loc1244,Tempe,Arizona,West
Loc1245,Los Angeles,California,West
Loc1246,Evanston,Illinois,Central
Loc1247,Dallas,Texas,Central
Loc1248,Los Angeles,California,West
Loc1249,Durham,North Carolina,South
Loc1250,Columbus,Ohio,East
Loc1251,Dallas,Texas,Central
Loc1252,Columbus,Ohio,East
Loc1253,Dallas,Texas,Central
Loc1254,Dallas,Texas,Central
Loc1255,Dallas,Texas,Central
Loc1256,Durham,North Carolina,South
Loc1257,Columbus,Ohio,East
Loc1258,New York City,New York,East
Loc1259,Vallejo,California,West
Loc1260,Seattle,Washington,West
Loc1261,Vallejo,California,West
Loc1262,Columbus,Ohio,East
Loc1263,Pomona,California,West
Loc1264,Omaha,Nebraska,Central
Loc1265,Philadelphia,Pennsylvania,East
Loc1266,Indianapolis,Indiana,Central
Loc1267,San Diego,California,West
Loc1268,Philadelphia,Pennsylvania,East
Loc1269,Dallas,Texas,Central
Loc1270,New York City,New York,East
Loc1271,Charlotte,North Carolina,South
Loc1272,San Francisco,California,West
Loc1273,Jacksonville,North Carolina,South
Loc1274,San Francisco,California,West
Loc1275,Manteca,California,West
Loc1276,Phoenix,Arizona,West
Loc1277,Albuquerque,New Mexico,West
Loc1278,Columbus,Ohio,East
Loc1279,Huntsville,Texas,Central
Loc1280,Huntsville,Texas,Central
Loc1281,Manteca,California,West
Loc1282,Columbus,Ohio,East
Loc1283,Huntsville,Texas,Central
Loc1284,Huntsville,Texas,Central
Loc1285,Pasadena,California,West
Loc1286,Seattle,Washington,West
Loc1287,Fayetteville,Arkansas,South
Loc1288,Redondo Beach,California,West
Loc1289,Philadelphia,Pennsylvania,East
Loc1290,Fayetteville,Arkansas,South
Loc1291,Pasadena,California,West
Loc1292,Philadelphia,Pennsylvania,East
Loc1293,Seattle,Washington,West
Loc1294,San Francisco,California,West
Loc1295,San Francisco,California,West
Loc1296,Chicago,Illinois,Central
Loc1297,Lakewood,New Jersey,East
Loc1298,Edmonds,Washington,West
Loc1299,Edmonds,Washington,West
Loc1300,Edmonds,Washington,West
Loc1301,Richmond,Virginia,South
Loc1302,Mount Vernon,New York,East
Loc1303,Lakewood,New Jersey,East
Loc1304,Richmond,Virginia,South
Loc1305,Richmond,Virginia,South
Loc1306,Edmonds,Washington,West
Loc1307,Richmond,Virginia,South
Loc1308,Everett,Massachusetts,East
Loc1309,Fort Worth,Texas,Central
Loc1310,Chicago,Illinois,Central
Loc1311,Concord,New Hampshire,East
Loc1312,Chicago,Illinois,Central
Loc1313,Chicago,Illinois,Central
Loc1314,Everett,Massachusetts,East
Loc1315,Concord,New Hampshire,East
Loc1316,Everett,Massachusetts,East
Loc1317,Fort Worth,Texas,Central
Loc1318,Parma,Ohio,East
Loc1319,Hialeah,Florida,South
Loc1320,Parma,Ohio,East
Loc1321,San Francisco,California,West
Loc1322,San Francisco,California,West
Loc1323,Houston,Texas,Central
Loc1324,Beaumont,Texas,Central
Loc1325,Philadelphia,Pennsylvania,East
Loc1326,Montgomery,Alabama,South
Loc1327,Texarkana,Arkansas,South
Loc1328,Seattle,Washington,West
Loc1329,Philadelphia,Pennsylvania,East
Loc1330,Seattle,Washington,West
Loc1331,Philadelphia,Pennsylvania,East
