time_id,order_date,isholiday
T996,10m-05d-22y,no
T997,06m-30d-22y,no
T998,02m-18d-22y,no
T999,06m-24d-22y,no
T1000,01m-03d-22y,no
T1001,04m-05d-22y,no
T1002,08m-03d-22y,no
T1003,06m-29d-22y,no
T1004,09m-09d-22y,no
T1005,06m-01d-22y,no
T1006,05m-23d-22y,no
T1007,03m-06d-22y,no
T1008,09m-11d-22y,no
T1009,08m-08d-22y,no
T1010,04m-22d-22y,no
T1011,01m-23d-22y,no
T1012,03m-24d-22y,no
T1013,05m-28d-22y,no
T1014,05m-21d-22y,no
T1015,03m-19d-22y,no
T1016,04m-17d-22y,no
T1017,09m-11d-22y,no
T1018,08m-08d-22y,no
T1019,06m-16d-22y,no
T1020,01m-23d-22y,no
T1021,04m-25d-22y,no
T1022,03m-24d-22y,no
T1023,05m-17d-22y,no
T1024,02m-22d-22y,no
T1025,09m-12d-22y,no
T1026,02m-23d-22y,no
T1027,01m-23d-22y,no
T1028,06m-09d-22y,no
T1029,08m-07d-22y,no
T1030,05m-30d-22y,yes
T1031,01m-27d-22y,no
T1032,03m-21d-22y,no
T1033,02m-24d-22y,no
T1034,06m-16d-22y,no
T1035,08m-08d-22y,no
T1036,02m-23d-22y,no
T1037,07m-08d-22y,no
T1038,10m-06d-22y,no
T1039,06m-11d-22y,no
T1040,01m-02d-22y,no
T1041,08m-07d-22y,no
T1042,08m-28d-22y,no
T1043,08m-28d-22y,no
T1044,03m-11d-21y,no
T1045,03m-11d-21y,no
T1046,06m-14d-21y,no
T1047,03m-11d-21y,no
T1048,12m-24d-21y,yes
T1049,02m-10d-22y,no
T1050,07m-31d-22y,no
T1051,02m-10d-22y,no
T1052,03m-10d-21y,no
T1053,12m-26d-21y,no
T1054,02m-13d-22y,no
T1055,07m-31d-22y,no
T1056,02m-13d-22y,no
T1057,09m-05d-22y,yes
T1058,01m-21d-22y,no
T1059,07m-16d-22y,no
T1060,10m-27d-21y,no
T1061,11m-20d-21y,no
T1062,10m-31d-21y,no
T1063,04m-26d-22y,no
T1064,09m-23d-22y,no
T1065,08m-20d-22y,no
T1066,03m-08d-22y,no
T1067,09m-19d-21y,no
T1068,10m-30d-21y,no
T1069,09m-23d-22y,no
T1070,04m-27d-22y,no
T1071,03m-10d-22y,no
T1072,04m-29d-22y,no
T1073,08m-20d-22y,no
T1074,12m-07d-22y,no
T1075,07m-29d-22y,no
T1076,06m-17d-22y,no
T1077,11m-25d-21y,yes
T1078,01m-05d-22y,no
T1079,10m-31d-21y,no
T1080,12m-03d-22y,no
T1081,10m-31d-21y,no
T1082,12m-09d-22y,no
T1083,11m-20d-21y,no
T1084,04m-07d-22y,no
T1085,12m-24d-21y,yes
T1086,03m-11d-21y,no
T1087,07m-31d-22y,no
T1088,08m-28d-22y,no
T1089,09m-27d-22y,no
T1090,09m-23d-22y,no
T1091,12m-05d-22y,no
T1092,09m-30d-22y,no
T1093,11m-25d-21y,yes
T1094,12m-07d-22y,no
T1095,03m-10d-22y,no
T1096,01m-18d-22y,no
T1097,10m-25d-21y,no
T1098,08m-25d-22y,no
T1099,07m-26d-22y,no
T1100,08m-05d-22y,no
T1101,05m-29d-22y,no
T1102,06m-20d-22y,yes
T1103,07m-01d-22y,no
T1104,12m-04d-22y,no
T1105,06m-14d-22y,no
T1106,07m-12d-22y,no
T1107,07m-12d-22y,no
T1108,07m-01d-22y,no
T1109,09m-10d-22y,no
T1110,01m-30d-22y,no
T1111,04m-14d-22y,no
T1112,02m-16d-22y,no
T1113,07m-12d-22y,no
T1114,05m-14d-22y,no
T1115,06m-14d-22y,no
T1116,07m-12d-22y,no
T1117,05m-14d-22y,no
T1118,09m-10d-22y,no
T1119,01m-30d-22y,no
T1120,02m-27d-22y,no
T1121,09m-10d-22y,no
T1122,09m-10d-22y,no
T1123,05m-14d-22y,no
T1124,04m-14d-22y,no
T1125,08m-10d-22y,no
T1126,06m-08d-22y,no
T1127,06m-14d-22y,no
T1128,06m-14d-22y,no
T1129,04m-14d-22y,no
T1130,06m-14d-22y,no
T1131,02m-27d-22y,no
T1132,04m-14d-22y,no
T1133,04m-14d-22y,no
T1134,12m-17d-21y,no
T1135,03m-09d-21y,no
T1136,01m-14d-21y,no
T1137,06m-15d-21y,no
T1138,09m-16d-21y,no
T1139,12m-30d-21y,no
T1140,11m-14d-21y,no
T1141,12m-15d-21y,no
T1142,02m-10d-21y,no
T1143,10m-29d-21y,no
T1144,09m-21d-21y,no
T1145,12m-01d-21y,no
T1146,01m-09d-21y,no
T1147,11m-30d-21y,no
T1148,11m-15d-21y,no
T1149,07m-13d-21y,no
T1150,11m-13d-21y,no
T1151,01m-09d-21y,no
T1152,11m-30d-21y,no
T1153,07m-13d-21y,no
T1154,11m-19d-21y,no
T1155,12m-10d-21y,no
T1156,12m-07d-21y,no
T1157,11m-20d-21y,no
T1158,03m-11d-21y,no
T1159,10m-22d-21y,no
T1160,11m-14d-21y,no
T1161,12m-19d-21y,no
T1162,12m-18d-21y,no
T1163,09m-30d-21y,no
T1164,09m-16d-21y,no
T1165,03m-11d-21y,no
T1166,03m-01d-22y,no
T1167,09m-25d-21y,no
T1168,09m-16d-21y,no
T1169,12m-19d-21y,no
T1170,07m-13d-21y,no
T1171,11m-14d-21y,no
T1172,12m-28d-21y,no
T1173,12m-19d-21y,no
T1174,12m-10d-21y,no
T1175,07m-13d-21y,no
T1176,09m-21d-21y,no
T1177,11m-14d-21y,no
T1178,09m-21d-21y,no
T1179,06m-14d-22y,no
T1180,11m-16d-21y,no
T1181,11m-15d-21y,no
T1182,09m-13d-21y,no
T1183,09m-13d-21y,no
T1184,08m-13d-21y,no
T1185,08m-13d-21y,no
T1186,10m-21d-21y,no
T1187,02m-09d-21y,no
T1188,02m-09d-21y,no
T1189,09m-13d-21y,no
T1190,02m-09d-21y,no
T1191,10m-21d-21y,no
T1192,04m-14d-22y,no
T1193,11m-15d-21y,no
T1194,03m-10d-21y,no
T1195,11m-16d-21y,no
T1196,10m-24d-21y,no
T1197,12m-06d-21y,no
T1198,01m-01d-22y,no
T1199,10m-24d-21y,no
T1200,12m-06d-21y,no
T1201,04m-02d-22y,no
T1202,12m-06d-21y,no
T1203,05m-14d-22y,no
T1204,06m-14d-22y,no
T1205,11m-29d-21y,no
T1206,09m-19d-21y,no
T1207,03m-12d-21y,no
T1208,11m-29d-21y,no
T1209,09m-19d-21y,no
T1210,09m-29d-21y,no
T1211,04m-08d-22y,no
T1212,06m-14d-22y,no
T1213,01m-01d-22y,no
T1214,01m-01d-22y,no
T1215,10m-24d-21y,no
T1216,06m-14d-22y,no
T1217,02m-09d-21y,no
T1218,11m-15d-21y,no
T1219,09m-26d-21y,no
T1220,10m-19d-21y,no
T1221,12m-02d-21y,no
T1222,01m-15d-21y,no
T1223,10m-19d-21y,no
T1224,02m-01d-22y,no
T1225,09m-26d-21y,no
T1226,01m-15d-21y,no
T1227,02m-13d-21y,no
T1228,09m-26d-21y,no
T1229,01m-15d-21y,no
T1230,11m-25d-21y,yes
T1231,11m-26d-21y,no
T1232,10m-16d-21y,no
T1233,12m-29d-21y,no
T1234,12m-11d-21y,no
T1235,02m-01d-22y,no
T1236,05m-14d-21y,no
T1237,10m-16d-21y,no
T1238,01m-10d-21y,no
T1239,12m-02d-21y,no
T1240,11m-25d-21y,yes
T1241,10m-16d-21y,no
T1242,12m-29d-21y,no
T1243,11m-25d-21y,yes
T1244,09m-25d-21y,no
T1245,02m-01d-22y,no
T1246,10m-28d-21y,no
T1247,01m-10d-21y,no
T1248,09m-22d-21y,no
T1249,12m-12d-21y,no
T1250,01m-13d-21y,no
T1251,12m-29d-21y,no
T1252,09m-14d-21y,no
T1253,09m-26d-21y,no
T1254,03m-10d-21y,no
T1255,02m-01d-22y,no
T1256,10m-13d-21y,no
T1257,11m-30d-21y,no
T1258,11m-25d-21y,yes
T1259,10m-18d-21y,no
T1260,12m-17d-21y,no
T1261,09m-18d-21y,no
T1262,01m-15d-21y,no
T1263,09m-18d-21y,no
T1264,07m-14d-21y,no
T1265,01m-10d-21y,no
T1266,01m-10d-21y,no
T1267,10m-19d-21y,no
T1268,05m-14d-21y,no
T1269,12m-29d-21y,no
T1270,09m-18d-21y,no
T1271,09m-26d-21y,no
T1272,12m-01d-21y,no
T1273,10m-13d-21y,no
T1274,12m-08d-21y,no
T1275,09m-22d-21y,no
T1276,04m-03d-22y,no
T1277,11m-23d-21y,no
T1278,05m-14d-21y,no
T1279,10m-21d-21y,no
T1280,10m-21d-21y,no
T1281,09m-13d-21y,no
T1282,11m-23d-21y,no
T1283,03m-14d-21y,no
T1284,07m-14d-21y,no
T1285,10m-21d-21y,no
T1286,11m-23d-21y,no
T1287,10m-21d-21y,no
T1288,04m-03d-22y,no
T1289,11m-29d-21y,no
T1290,09m-26d-21y,no
T1291,05m-14d-21y,no
T1292,09m-22d-21y,no
T1293,12m-06d-21y,no
T1294,07m-14d-21y,no
T1295,10m-21d-21y,no
T1296,12m-17d-21y,no
T1297,10m-21d-21y,no
T1298,10m-21d-21y,no
T1299,08m-14d-21y,no
T1300,11m-28d-21y,no
T1301,12m-24d-21y,yes
T1302,09m-26d-21y,no
T1303,02m-10d-21y,no
T1304,09m-29d-21y,no
T1305,11m-23d-21y,no
T1306,07m-13d-21y,no
T1307,09m-25d-21y,no
T1308,09m-25d-21y,no
T1309,07m-15d-21y,no
T1310,03m-14d-21y,no
T1311,08m-22d-22y,no
T1312,10m-02d-22y,no
T1313,07m-31d-22y,no
T1314,07m-31d-22y,no
T1315,09m-18d-22y,no
T1316,07m-29d-22y,no
T1317,08m-19d-22y,no
T1318,11m-12d-22y,no
T1319,07m-18d-22y,no
T1320,07m-18d-22y,no
T1321,12m-03d-22y,no
T1322,08m-22d-22y,no
T1323,09m-30d-22y,no
T1324,07m-31d-22y,no
T1325,05m-14d-22y,no
T1326,02m-26d-22y,no
T1327,03m-29d-22y,no
T1328,09m-08d-22y,no
T1329,03m-26d-22y,no
T1330,09m-08d-22y,no
T1331,08m-02d-22y,no
T1332,03m-29d-22y,no
T1333,05m-14d-22y,no
T1334,03m-29d-22y,no
T1335,06m-14d-22y,no
T1336,01m-02d-22y,no
T1337,08m-02d-22y,no
T1338,04m-14d-22y,no
T1339,03m-29d-22y,no
T1340,05m-14d-22y,no
T1341,08m-02d-22y,no
T1342,02m-21d-22y,yes
T1343,06m-14d-22y,no
T1344,07m-09d-22y,no
T1345,02m-21d-22y,yes
T1346,06m-14d-22y,no
T1347,02m-21d-22y,yes
T1348,04m-14d-22y,no
T1349,06m-12d-22y,no
T1350,02m-26d-22y,no
T1351,06m-12d-22y,no
T1352,08m-09d-22y,no
T1353,05m-14d-22y,no
T1354,06m-14d-22y,no
T1355,03m-30d-22y,no
T1356,03m-30d-22y,no
T1357,05m-01d-22y,no
T1358,01m-26d-22y,no
T1359,01m-26d-22y,no
T1360,03m-27d-22y,no
T1361,02m-26d-22y,no
T1362,05m-14d-22y,no
T1363,02m-26d-22y,no
T1364,06m-12d-22y,no
T1365,03m-30d-22y,no
T1366,02m-21d-22y,yes
T1367,07m-09d-22y,no
T1368,02m-23d-22y,no
T1369,03m-26d-22y,no
T1370,01m-02d-22y,no
T1371,08m-02d-22y,no
T1372,02m-26d-22y,no
T1373,07m-09d-22y,no
T1374,02m-21d-22y,yes
T1375,01m-26d-22y,no
T1376,01m-26d-22y,no
T1377,06m-14d-22y,no
T1378,02m-23d-22y,no
T1379,04m-14d-22y,no
T1380,02m-23d-22y,no
T1381,09m-08d-22y,no
T1382,08m-09d-22y,no
T1383,05m-01d-22y,no
T1384,02m-23d-22y,no
T1385,01m-02d-22y,no
T1386,01m-02d-22y,no
T1387,03m-26d-22y,no
T1388,02m-18d-22y,no
T1389,01m-26d-22y,no
T1390,03m-04d-21y,no
T1391,05m-08d-21y,no
T1392,02m-15d-21y,yes
T1393,01m-25d-21y,no
T1394,01m-25d-21y,no
T1395,03m-15d-21y,no
T1396,01m-21d-21y,no
T1397,03m-30d-21y,no
T1398,01m-21d-21y,no
T1399,02m-15d-21y,yes
T1400,05m-08d-21y,no
T1401,02m-15d-21y,yes
T1402,04m-01d-21y,no
T1403,03m-15d-21y,no
T1404,01m-25d-21y,no
T1405,03m-04d-21y,no
T1406,03m-27d-21y,no
T1407,04m-01d-21y,no
T1408,04m-01d-21y,no
T1409,01m-29d-21y,no
T1410,03m-20d-21y,no
T1411,03m-20d-21y,no
T1412,09m-20d-21y,no
T1413,03m-20d-21y,no
T1414,06m-14d-22y,no
T1415,02m-12d-22y,no
T1416,03m-20d-21y,no
T1417,03m-20d-21y,no
T1418,12m-20d-22y,no
T1419,06m-08d-21y,no
T1420,01m-29d-21y,no
T1421,12m-31d-22y,yes
T1422,01m-29d-21y,no
T1423,09m-20d-21y,no
T1424,03m-19d-21y,no
T1425,02m-15d-21y,yes
T1426,01m-21d-21y,no
T1427,03m-30d-21y,no
T1428,04m-01d-21y,no
T1429,09m-20d-21y,no
T1430,03m-30d-21y,no
T1431,01m-21d-21y,no
T1432,03m-04d-21y,no
T1433,05m-09d-21y,no
T1434,03m-19d-21y,no
T1435,05m-14d-22y,no
T1436,01m-18d-21y,yes
T1437,03m-30d-21y,no
T1438,03m-30d-21y,no
T1439,03m-19d-21y,no
T1440,06m-08d-21y,no
T1441,05m-14d-22y,no
T1442,03m-15d-21y,no
T1443,03m-27d-21y,no
T1444,01m-25d-21y,no
T1445,05m-09d-21y,no
T1446,05m-14d-22y,no
T1447,09m-20d-21y,no
T1448,09m-20d-21y,no
T1449,03m-19d-21y,no
T1450,01m-29d-21y,no
T1451,09m-01d-21y,no
T1452,05m-25d-21y,no
T1453,10m-01d-21y,no
T1454,10m-01d-21y,no
T1455,03m-13d-21y,no
T1456,09m-01d-21y,no
T1457,05m-24d-21y,no
T1458,07m-03d-21y,no
T1459,07m-28d-21y,no
T1460,04m-21d-21y,no
T1461,07m-28d-21y,no
T1462,07m-28d-21y,no
T1463,08m-17d-21y,no
T1464,04m-18d-21y,no
T1465,07m-28d-21y,no
T1466,04m-18d-21y,no
T1467,07m-28d-21y,no
T1468,05m-25d-21y,no
T1469,05m-24d-21y,no
T1470,10m-01d-21y,no
T1471,04m-21d-21y,no
T1472,05m-27d-21y,no
T1473,04m-18d-21y,no
T1474,05m-27d-21y,no
T1475,05m-25d-21y,no
T1476,05m-24d-21y,no
T1477,09m-01d-21y,no
T1478,07m-28d-21y,no
T1479,10m-01d-21y,no
T1480,03m-13d-21y,no
T1481,07m-10d-21y,no
T1482,07m-28d-21y,no
T1483,07m-28d-21y,no
T1484,04m-18d-21y,no
T1485,03m-13d-21y,no
T1486,05m-25d-21y,no
T1487,08m-18d-21y,no
T1488,05m-24d-21y,no
T1489,10m-01d-21y,no
T1490,07m-10d-21y,no
T1491,07m-03d-21y,no
T1492,07m-28d-21y,no
T1493,07m-28d-21y,no
T1494,05m-14d-22y,no
T1495,06m-14d-22y,no
T1496,03m-20d-22y,no
T1497,07m-07d-22y,no
T1498,08m-11d-22y,no
T1499,01m-29d-22y,no
T1500,06m-14d-22y,no
T1501,08m-02d-22y,no
T1502,02m-22d-22y,no
T1503,06m-14d-22y,no
T1504,05m-01d-22y,no
T1505,03m-18d-22y,no
T1506,03m-19d-22y,no
T1507,07m-11d-22y,no
T1508,04m-14d-22y,no
T1509,02m-03d-22y,no
T1510,06m-14d-22y,no
T1511,02m-21d-22y,yes
T1512,08m-02d-22y,no
T1513,01m-30d-22y,no
T1514,06m-07d-22y,no
T1515,02m-28d-22y,no
T1516,02m-18d-22y,no
T1517,05m-14d-22y,no
T1518,09m-03d-22y,no
T1519,06m-14d-22y,no
T1520,02m-23d-22y,no
T1521,01m-22d-22y,no
T1522,01m-22d-22y,no
T1523,03m-18d-22y,no
T1524,02m-23d-22y,no
T1525,03m-27d-22y,no
T1526,04m-14d-22y,no
T1527,05m-14d-22y,no
T1528,05m-07d-22y,no
T1529,04m-14d-22y,no
T1530,06m-14d-22y,no
T1531,04m-14d-22y,no
T1532,02m-26d-22y,no
T1533,04m-14d-22y,no
T1534,06m-14d-22y,no
T1535,05m-12d-22y,no
T1536,06m-14d-22y,no
T1537,08m-02d-22y,no
T1538,02m-18d-22y,no
T1539,03m-26d-22y,no
T1540,03m-17d-22y,no
T1541,03m-17d-22y,no
T1542,06m-10d-22y,no
T1543,01m-30d-22y,no
T1544,09m-10d-22y,no
T1545,03m-17d-22y,no
T1546,03m-16d-22y,no
T1547,07m-08d-22y,no
T1548,01m-03d-22y,no
T1549,05m-14d-22y,no
T1550,02m-21d-22y,yes
T1551,06m-14d-22y,no
T1552,01m-22d-22y,no
T1553,08m-11d-22y,no
T1554,07m-11d-22y,no
T1555,05m-11d-22y,no
T1556,05m-14d-22y,no
T1557,01m-30d-22y,no
T1558,01m-30d-22y,no
T1559,07m-02d-22y,no
T1560,02m-25d-22y,no
T1561,06m-12d-22y,no
T1562,08m-08d-22y,no
T1563,09m-03d-22y,no
T1564,09m-11d-22y,no
T1565,05m-01d-22y,no
T1566,04m-14d-22y,no
T1567,05m-14d-22y,no
T1568,04m-14d-22y,no
T1569,05m-14d-22y,no
T1570,04m-14d-22y,no
T1571,01m-24d-22y,no
T1572,06m-14d-22y,no
T1573,05m-14d-22y,no
T1574,06m-14d-22y,no
T1575,02m-21d-22y,yes
T1576,02m-22d-22y,no
T1577,06m-14d-22y,no
T1578,02m-03d-22y,no
T1579,05m-08d-22y,no
T1580,05m-14d-22y,no
T1581,06m-14d-22y,no
T1582,04m-14d-22y,no
T1583,03m-19d-22y,no
T1584,06m-14d-22y,no
T1585,02m-03d-22y,no
T1586,05m-03d-22y,no
T1587,04m-14d-22y,no
T1588,04m-14d-22y,no
T1589,03m-24d-22y,no
T1590,04m-14d-22y,no
T1591,06m-07d-22y,no
T1592,02m-22d-22y,no
T1593,05m-14d-22y,no
T1594,02m-18d-22y,no
T1595,06m-14d-22y,no
T1596,05m-14d-22y,no
T1597,05m-09d-22y,no
T1598,06m-02d-22y,no
T1599,05m-14d-22y,no
T1600,06m-01d-22y,no
T1601,03m-21d-22y,no
T1602,05m-09d-22y,no
T1603,02m-17d-22y,no
T1604,04m-14d-22y,no
T1605,09m-10d-22y,no
T1606,05m-14d-22y,no
T1607,02m-25d-22y,no
T1608,05m-07d-22y,no
T1609,07m-11d-22y,no
T1610,05m-14d-22y,no
T1611,06m-14d-22y,no
T1612,06m-14d-22y,no
T1613,07m-11d-22y,no
T1614,05m-14d-22y,no
T1615,06m-14d-22y,no
T1616,05m-14d-22y,no
T1617,02m-28d-22y,no
T1618,06m-11d-22y,no
T1619,05m-14d-22y,no
T1620,06m-11d-22y,no
T1621,07m-01d-22y,no
T1622,06m-14d-22y,no
T1623,06m-03d-22y,no
T1624,09m-11d-22y,no
T1625,05m-14d-22y,no
T1626,07m-08d-22y,no
T1627,04m-14d-22y,no
T1628,05m-10d-22y,no
T1629,05m-14d-22y,no
T1630,05m-14d-22y,no
T1631,07m-09d-22y,no
T1632,01m-28d-22y,no
T1633,06m-02d-22y,no
T1634,01m-24d-22y,no
T1635,02m-21d-22y,yes
T1636,01m-26d-22y,no
T1637,04m-14d-22y,no
T1638,06m-14d-22y,no
T1639,05m-14d-22y,no
T1640,06m-08d-22y,no
T1641,06m-12d-22y,no
T1642,06m-08d-22y,no
T1643,06m-14d-22y,no
T1644,04m-14d-22y,no
T1645,06m-14d-22y,no
T1646,06m-14d-22y,no
T1647,03m-18d-22y,no
T1648,05m-14d-22y,no
T1649,03m-29d-22y,no
T1650,05m-14d-22y,no
T1651,06m-02d-22y,no
T1652,02m-16d-22y,no
T1653,03m-28d-22y,no
T1654,03m-03d-22y,no
T1655,04m-14d-22y,no
T1656,06m-14d-22y,no
T1657,01m-22d-22y,no
T1658,05m-14d-22y,no
T1659,03m-25d-22y,no
T1660,06m-14d-22y,no
T1661,04m-14d-22y,no
T1662,01m-28d-22y,no
T1663,05m-14d-22y,no
T1664,06m-14d-22y,no
T1665,01m-25d-22y,no
T1666,05m-14d-22y,no
T1667,02m-26d-22y,no
T1668,05m-07d-22y,no
T1669,06m-14d-22y,no
T1670,04m-14d-22y,no
T1671,03m-19d-22y,no
T1672,01m-24d-22y,no
T1673,05m-14d-22y,no
T1674,04m-14d-22y,no
T1675,08m-02d-22y,no
T1676,01m-25d-22y,no
T1677,03m-03d-22y,no
T1678,05m-14d-22y,no
T1679,07m-25d-22y,no
T1680,11m-28d-21y,no
T1681,10m-30d-22y,no
T1682,05m-14d-22y,no
T1683,07m-15d-21y,no
T1684,10m-19d-21y,no
T1685,10m-31d-22y,no
T1686,11m-02d-22y,no
T1687,07m-23d-22y,no
T1688,10m-28d-21y,no
T1689,10m-28d-21y,no
T1690,08m-13d-22y,no
T1691,08m-14d-22y,no
T1692,08m-17d-22y,no
T1693,10m-28d-21y,no
T1694,09m-27d-22y,no
T1695,07m-21d-22y,no
T1696,12m-12d-22y,no
T1697,12m-07d-22y,no
T1698,05m-14d-22y,no
T1699,10m-10d-22y,yes
T1700,10m-25d-22y,no
T1701,11m-02d-22y,no
T1702,12m-12d-22y,no
T1703,09m-18d-22y,no
T1704,03m-08d-22y,no
T1705,09m-25d-22y,no
T1706,02m-13d-22y,no
T1707,08m-14d-22y,no
T1708,01m-08d-22y,no
T1709,09m-18d-22y,no
T1710,08m-19d-22y,no
T1711,10m-10d-22y,yes
T1712,10m-30d-22y,no
T1713,12m-03d-22y,no
T1714,01m-07d-22y,no
T1715,12m-03d-22y,no
T1716,11m-08d-22y,no
T1717,03m-08d-22y,no
T1718,11m-01d-22y,no
T1719,12m-12d-22y,no
T1720,08m-19d-22y,no
T1721,12m-12d-22y,no
T1722,09m-25d-22y,no
T1723,05m-15d-21y,no
T1724,11m-08d-22y,no
T1725,08m-17d-22y,no
T1726,09m-19d-22y,no
T1727,06m-14d-22y,no
T1728,10m-09d-22y,no
T1729,07m-21d-22y,no
T1730,03m-08d-22y,no
T1731,03m-08d-22y,no
T1732,12m-03d-22y,no
T1733,09m-18d-22y,no
T1734,12m-03d-22y,no
T1735,10m-28d-22y,no
T1736,05m-15d-21y,no
T1737,09m-18d-22y,no
T1738,08m-19d-22y,no
T1739,03m-14d-22y,no
T1740,09m-18d-22y,no
T1741,08m-22d-22y,no
T1742,03m-14d-22y,no
T1743,07m-14d-21y,no
T1744,10m-31d-21y,no
T1745,03m-11d-22y,no
T1746,10m-30d-22y,no
T1747,09m-29d-22y,no
T1748,07m-24d-22y,no
T1749,09m-29d-22y,no
T1750,09m-28d-22y,no
T1751,06m-14d-22y,no
T1752,09m-21d-22y,no
T1753,10m-16d-22y,no
T1754,08m-27d-22y,no
T1755,04m-14d-22y,no
T1756,08m-26d-22y,no
T1757,08m-20d-22y,no
T1758,10m-18d-22y,no
T1759,04m-14d-22y,no
T1760,08m-20d-22y,no
T1761,10m-31d-21y,no
T1762,06m-14d-22y,no
T1763,08m-27d-22y,no
T1764,05m-14d-22y,no
T1765,10m-23d-22y,no
T1766,07m-13d-22y,no
T1767,10m-19d-21y,no
T1768,02m-15d-21y,yes
T1769,04m-14d-22y,no
T1770,05m-14d-22y,no
T1771,10m-17d-22y,no
T1772,02m-07d-22y,no
T1773,12m-09d-21y,no
T1774,12m-09d-21y,no
T1775,09m-16d-22y,no
T1776,10m-24d-22y,no
T1777,12m-09d-22y,no
T1778,11m-08d-22y,no
T1779,10m-18d-22y,no
T1780,11m-26d-21y,no
T1781,10m-18d-22y,no
T1782,01m-10d-22y,no
T1783,09m-21d-22y,no
T1784,08m-20d-22y,no
T1785,12m-08d-22y,no
T1786,09m-21d-22y,no
T1787,10m-14d-22y,no
T1788,10m-21d-22y,no
T1789,08m-26d-22y,no
T1790,07m-20d-22y,no
T1791,08m-27d-22y,no
T1792,07m-28d-22y,no
T1793,10m-31d-22y,no
T1794,11m-12d-22y,no
T1795,11m-08d-22y,no
T1796,06m-14d-22y,no
T1797,10m-09d-22y,no
T1798,07m-22d-22y,no
T1799,08m-31d-22y,no
T1800,10m-02d-22y,no
T1801,09m-20d-22y,no
T1802,11m-28d-21y,no
T1803,11m-28d-21y,no
T1804,09m-28d-22y,no
T1805,10m-21d-22y,no
T1806,08m-31d-22y,no
T1807,09m-13d-22y,no
T1808,07m-20d-22y,no
T1809,02m-11d-22y,no
T1810,10m-02d-22y,no
T1811,02m-08d-22y,no
T1812,09m-20d-22y,no
T1813,03m-14d-22y,no
T1814,11m-28d-21y,no
T1815,05m-14d-22y,no
T1816,09m-28d-22y,no
T1817,08m-14d-22y,no
T1818,09m-28d-22y,no
T1819,07m-24d-22y,no
T1820,08m-26d-22y,no
T1821,12m-24d-21y,yes
T1822,09m-20d-22y,no
T1823,04m-14d-22y,no
T1824,08m-27d-22y,no
T1825,11m-13d-22y,no
T1826,05m-14d-22y,no
T1827,11m-28d-21y,no
T1828,08m-27d-22y,no
T1829,03m-07d-22y,no
T1830,10m-14d-22y,no
T1831,08m-21d-22y,no
T1832,12m-10d-22y,no
T1833,08m-30d-22y,no
T1834,02m-13d-22y,no
T1835,02m-01d-22y,no
T1836,06m-14d-21y,no
T1837,07m-17d-22y,no
T1838,08m-24d-22y,no
T1839,02m-08d-22y,no
T1840,08m-30d-22y,no
T1841,03m-09d-22y,no
T1842,10m-25d-22y,no
T1843,07m-17d-22y,no
T1844,11m-10d-22y,no
T1845,07m-21d-22y,no
T1846,08m-20d-22y,no
T1847,09m-19d-22y,no
T1848,08m-14d-21y,no
T1849,05m-14d-22y,no
T1850,07m-21d-22y,no
T1851,08m-30d-22y,no
T1852,01m-09d-22y,no
T1853,07m-19d-22y,no
T1854,05m-14d-22y,no
T1855,06m-14d-22y,no
T1856,06m-03d-22y,no
T1857,01m-27d-22y,no
T1858,09m-10d-22y,no
T1859,05m-09d-22y,no
T1860,05m-14d-22y,no
T1861,05m-09d-22y,no
T1862,02m-25d-22y,no
T1863,04m-14d-22y,no
T1864,06m-11d-22y,no
T1865,05m-14d-22y,no
T1866,06m-14d-22y,no
T1867,09m-09d-22y,no
T1868,02m-28d-22y,no
T1869,06m-03d-22y,no
T1870,07m-01d-22y,no
T1871,06m-03d-22y,no
T1872,02m-25d-22y,no
T1873,03m-03d-22y,no
T1874,02m-24d-22y,no
T1875,07m-03d-22y,no
T1876,06m-14d-22y,no
T1877,06m-14d-22y,no
T1878,05m-14d-22y,no
T1879,06m-14d-22y,no
T1880,07m-11d-22y,no
T1881,05m-14d-22y,no
T1882,09m-10d-22y,no
T1883,06m-03d-22y,no
T1884,01m-03d-22y,no
T1885,06m-14d-22y,no
T1886,06m-14d-22y,no
T1887,08m-03d-22y,no
T1888,03m-24d-22y,no
T1889,07m-03d-22y,no
T1890,06m-14d-22y,no
T1891,03m-19d-22y,no
T1892,09m-10d-22y,no
T1893,02m-23d-22y,no
T1894,05m-09d-22y,no
T1895,04m-14d-22y,no
T1896,01m-30d-22y,no
T1897,03m-24d-22y,no
T1898,01m-27d-22y,no
T1899,05m-14d-22y,no
T1900,01m-27d-22y,no
T1901,01m-23d-22y,no
T1902,02m-21d-22y,yes
T1903,09m-10d-22y,no
T1904,02m-23d-22y,no
T1905,03m-03d-22y,no
T1906,07m-01d-22y,no
T1907,04m-14d-22y,no
T1908,01m-03d-22y,no
T1909,02m-16d-22y,no
T1910,06m-11d-22y,no
T1911,05m-14d-22y,no
T1912,05m-14d-22y,no
T1913,03m-16d-22y,no
T1914,09m-01d-22y,no
T1915,05m-14d-22y,no
T1916,02m-25d-22y,no
T1917,06m-11d-22y,no
T1918,04m-14d-22y,no
T1919,07m-01d-22y,no
T1920,01m-23d-22y,no
T1921,05m-14d-22y,no
T1922,06m-11d-22y,no
T1923,02m-16d-22y,no
T1924,02m-25d-22y,no
T1925,06m-14d-22y,no
